id	list	window	wpm	reg_count	index	accuracy	sentence_id	sentence
88f19	4	16	215	3	77	-1	44	Существуют такие микробы, которые могут жить при температу�
88f19	4	12	198	4	78	-1	85	Торговля продуктами питания является одной из самых прибыл
88f19	4	14	143	3	79	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
88f19	4	0	259	0	80	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
89f18	1	16	118	2	1	1	52	Душа требовала красоты, и Николай Фомин украсил свой дом ре�
89f18	1	16	246	3	2	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
89f18	1	0	201	3	3	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
89f18	1	14	120	5	4	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
89f18	1	12	156	3	5	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
89f18	1	16	175	2	6	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
89f18	1	14	109	5	7	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
89f18	1	0	161	5	8	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
89f18	1	12	145	1	9	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
89f18	1	14	252	1	10	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
89f18	1	14	164	3	11	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
89f18	1	12	205	1	12	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
89f18	1	12	172	1	13	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
89f18	1	0	177	3	14	-1	85	Торговля продуктами питания является одной из самых прибыл
89f18	1	16	184	1	15	-1	59	Этот роман захватывает читателя с первой страницы и держит
89f18	1	16	206	1	16	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
89f18	1	0	291	2	17	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
89f18	1	14	165	2	18	-1	31	В числе возможных кандидатов называют депутата от партии п�
